,filename,tick,yaw,pitch,sun_X,sun_Y,moon_X,moon_Y
4190,y0_p-45_t8400.jpg,8400,0,-45,0,0,0,0
4191,y20_p-60_t8400.jpg,8400,20,-60,1093,209,0,0
4192,y100_p-45_t14640.jpg,14640,100,-45,0,0,0,0
4193,y20_p-30_t14400.jpg,14400,20,-30,0,0,0,0
4194,y40_p-45_t21360.jpg,21360,40,-45,0,0,1330,475
4195,y-40_p-75_t22800.jpg,22800,-40,-75,0,0,0,0
4196,y-80_p0_t20880.jpg,20880,-80,0,0,0,0,0
4197,y-100_p-90_t2640.jpg,2640,-100,-90,0,0,0,0
4198,y60_p-15_t13200.jpg,13200,60,-15,0,0,0,0
4199,y160_p15_t11760.jpg,11760,160,15,0,0,0,0
4200,y80_p-60_t20880.jpg,20880,80,-60,0,0,860,686
4201,y0_p-90_t3120.jpg,3120,0,-90,352,437,0,0
4202,y-120_p-60_t2880.jpg,2880,-120,-60,964,466,0,0
4203,y120_p30_t3120.jpg,3120,120,30,0,0,0,0
4204,y-60_p-15_t16560.jpg,16560,-60,-15,0,0,0,0
4205,y-100_p30_t11280.jpg,11280,-100,30,0,0,0,0
4206,y-180_p-75_t19920.jpg,19920,-180,-75,0,0,310,268
4207,y-120_p0_t18480.jpg,18480,-120,0,0,0,0,0
4208,y-20_p30_t16320.jpg,16320,-20,30,0,0,0,0
4209,y160_p-30_t21840.jpg,21840,160,-30,0,0,0,0
4210,y160_p0_t18000.jpg,18000,160,0,0,0,0,0
4211,y-160_p30_t6720.jpg,6720,-160,30,0,0,0,0
4212,y-160_p30_t13680.jpg,13680,-160,30,0,0,0,0
4213,y-140_p-30_t15600.jpg,15600,-140,-30,0,0,1210,84
4214,y-120_p-15_t20640.jpg,20640,-120,-15,0,0,0,0
4215,y0_p-60_t19200.jpg,19200,0,-60,0,0,1062,76
4216,y-140_p0_t13200.jpg,13200,-140,0,0,0,1490,334
4217,y60_p-90_t18480.jpg,18480,60,-90,0,0,817,525
4218,y-40_p-30_t9360.jpg,9360,-40,-30,0,0,0,0
4219,y100_p-60_t4560.jpg,4560,100,-60,0,0,0,0
4220,y-40_p-60_t5040.jpg,5040,-40,-60,675,162,0,0
4221,y120_p-75_t1920.jpg,1920,120,-75,0,0,0,0
4222,y-60_p15_t15840.jpg,15840,-60,15,0,0,0,0
4223,y-140_p15_t4560.jpg,4560,-140,15,0,0,0,0
4224,y-140_p-90_t10320.jpg,10320,-140,-90,0,0,0,0
4225,y80_p-15_t16080.jpg,16080,80,-15,0,0,0,0
4226,y80_p0_t5760.jpg,5760,80,0,0,0,0,0
4227,y-40_p-30_t5040.jpg,5040,-40,-30,0,0,0,0
4228,y120_p-75_t21360.jpg,21360,120,-75,0,0,0,0
4229,y-100_p15_t8640.jpg,8640,-100,15,0,0,0,0
4230,y-120_p-60_t6480.jpg,6480,-120,-60,736,34,0,0
4231,y-80_p-60_t3360.jpg,3360,-80,-60,712,435,0,0
4232,y-20_p-90_t12480.jpg,12480,-20,-90,0,0,0,0
4233,y140_p-60_t960.jpg,960,140,-60,0,0,0,0
4234,y0_p-30_t1680.jpg,1680,0,-30,0,0,0,0
4235,y160_p-75_t9600.jpg,9600,160,-75,229,470,0,0
4236,y-60_p-75_t20880.jpg,20880,-60,-75,0,0,0,0
4237,y0_p30_t1440.jpg,1440,0,30,0,0,0,0
4238,y120_p0_t20880.jpg,20880,120,0,0,0,0,0
4239,y-80_p-15_t2640.jpg,2640,-80,-15,682,27,0,0
4240,y60_p-60_t6960.jpg,6960,60,-60,829,196,0,0
4241,y-100_p15_t3120.jpg,3120,-100,15,0,0,0,0
4242,y60_p-60_t4800.jpg,4800,60,-60,0,0,0,0
4243,y-120_p-90_t8400.jpg,8400,-120,-90,602,151,0,0
4244,y-40_p15_t15600.jpg,15600,-40,15,0,0,0,0
4245,y-140_p-60_t13680.jpg,13680,-140,-60,0,0,0,0
4246,y-40_p-90_t8640.jpg,8640,-40,-90,1055,196,0,0
4247,y20_p15_t4560.jpg,4560,20,15,0,0,0,0
4248,y100_p-30_t4080.jpg,4080,100,-30,0,0,0,0
4249,y-80_p-75_t17040.jpg,17040,-80,-75,0,0,737,458
4250,y-140_p15_t14160.jpg,14160,-140,15,0,0,0,0
4251,y-140_p0_t13680.jpg,13680,-140,0,0,0,1489,197
4252,y0_p-90_t3840.jpg,3840,0,-90,484,438,0,0
4253,y-100_p-90_t5760.jpg,5760,-100,-90,772,462,0,0
4254,y-140_p30_t18720.jpg,18720,-140,30,0,0,0,0
4255,y40_p-90_t6240.jpg,6240,40,-90,790,456,0,0
4256,y120_p-15_t9360.jpg,9360,120,-15,0,0,0,0
4257,y120_p-75_t5040.jpg,5040,120,-75,828,160,0,0
4258,y-20_p-15_t20640.jpg,20640,-20,-15,0,0,0,0
4259,y-180_p-90_t4320.jpg,4320,-180,-90,976,438,0,0
4260,y-120_p-60_t9120.jpg,9120,-120,-60,0,0,0,0
4261,y-60_p15_t17520.jpg,17520,-60,15,0,0,0,0
4262,y160_p-75_t15840.jpg,15840,160,-75,0,0,1296,68
4263,y-160_p-45_t23280.jpg,23280,-160,-45,0,0,0,0
4264,y-120_p15_t11040.jpg,11040,-120,15,0,0,0,0
4265,y-60_p30_t2400.jpg,2400,-60,30,0,0,0,0
4266,y120_p-60_t5040.jpg,5040,120,-60,0,0,0,0
4267,y80_p-90_t16080.jpg,16080,80,-90,0,0,693,29
4268,y-40_p30_t20640.jpg,20640,-40,30,0,0,0,0
4269,y40_p-90_t22320.jpg,22320,40,-90,0,0,0,0
4270,y60_p-90_t7920.jpg,7920,60,-90,893,655,0,0
4271,y60_p-60_t9840.jpg,9840,60,-60,1021,579,0,0
4272,y20_p0_t8640.jpg,8640,20,0,0,0,0,0
4273,y100_p-45_t7200.jpg,7200,100,-45,739,53,0,0
4274,y-20_p30_t2160.jpg,2160,-20,30,0,0,0,0
4275,y60_p-75_t21120.jpg,21120,60,-75,0,0,0,0
4276,y-140_p-15_t14640.jpg,14640,-140,-15,0,0,1396,109
4277,y140_p-90_t11760.jpg,11760,140,-90,0,0,0,0
4278,y-80_p30_t19680.jpg,19680,-80,30,0,0,0,0
4279,y100_p15_t8160.jpg,8160,100,15,0,0,0,0
4280,y20_p15_t20880.jpg,20880,20,15,0,0,0,0
4281,y120_p-75_t7680.jpg,7680,120,-75,665,453,0,0
4282,y-40_p-90_t13920.jpg,13920,-40,-90,0,0,0,0
4283,y80_p-30_t13680.jpg,13680,80,-30,0,0,0,0
4284,y160_p30_t19680.jpg,19680,160,30,0,0,0,0
4285,y120_p-90_t14880.jpg,14880,120,-90,0,0,0,0
4286,y140_p-45_t8160.jpg,8160,140,-45,525,92,0,0
4287,y160_p-75_t9840.jpg,9840,160,-75,168,493,0,0
4288,y-20_p-45_t9120.jpg,9120,-20,-45,0,0,0,0
4289,y40_p-15_t8880.jpg,8880,40,-15,0,0,0,0
4290,y-40_p-15_t8160.jpg,8160,-40,-15,0,0,0,0
4291,y-160_p-90_t17280.jpg,17280,-160,-90,0,0,935,497
4292,y-20_p-60_t16320.jpg,16320,-20,-60,0,0,414,224
4293,y-140_p-15_t12240.jpg,12240,-140,-15,0,0,0,0
4294,y100_p-90_t15360.jpg,15360,100,-90,0,0,0,0
4295,y20_p30_t8880.jpg,8880,20,30,0,0,0,0
4296,y-80_p-60_t12960.jpg,12960,-80,-60,0,0,0,0
4297,y-60_p15_t2400.jpg,2400,-60,15,0,0,0,0
4298,y60_p-60_t19680.jpg,19680,60,-60,0,0,933,408
4299,y60_p-45_t18960.jpg,18960,60,-45,0,0,878,83
4300,y160_p30_t17280.jpg,17280,160,30,0,0,0,0
4301,y120_p-45_t18720.jpg,18720,120,-45,0,0,679,32
4302,y160_p-60_t22080.jpg,22080,160,-60,0,0,0,0
4303,y-140_p0_t16560.jpg,16560,-140,0,0,0,0,0
4304,y-80_p-45_t10560.jpg,10560,-80,-45,0,0,0,0
4305,y-120_p-30_t12480.jpg,12480,-120,-30,0,0,0,0
4306,y-100_p15_t6000.jpg,6000,-100,15,0,0,0,0
4307,y-40_p-45_t20880.jpg,20880,-40,-45,0,0,0,0
4308,y-100_p-90_t5280.jpg,5280,-100,-90,782,518,0,0
4309,y-180_p-90_t14880.jpg,14880,-180,-90,0,0,0,0
4310,y40_p-45_t19680.jpg,19680,40,-45,0,0,1034,126
4311,y-160_p-75_t12960.jpg,12960,-160,-75,0,0,0,0
4312,y80_p-15_t22800.jpg,22800,80,-15,0,0,879,542
4313,y-80_p-45_t16560.jpg,16560,-80,-45,0,0,718,213
4314,y20_p-45_t8400.jpg,8400,20,-45,1127,36,0,0
4315,y160_p-30_t480.jpg,480,160,-30,0,0,0,0
4316,y80_p15_t5280.jpg,5280,80,15,0,0,0,0
4317,y-160_p-15_t5040.jpg,5040,-160,-15,0,0,0,0
4318,y-20_p-15_t23040.jpg,23040,-20,-15,0,0,0,0
4319,y0_p-60_t9360.jpg,9360,0,-60,1386,75,0,0
4320,y-180_p-90_t19440.jpg,19440,-180,-90,0,0,456,437
4321,y-120_p-15_t20400.jpg,20400,-120,-15,0,0,0,0
4322,y-140_p-60_t6960.jpg,6960,-140,-60,662,22,0,0
4323,y100_p15_t5760.jpg,5760,100,15,0,0,0,0
4324,y160_p0_t13440.jpg,13440,160,0,0,0,0,0
4325,y140_p-60_t13200.jpg,13200,140,-60,0,0,0,0
4326,y40_p30_t18960.jpg,18960,40,30,0,0,0,0
4327,y-100_p15_t7920.jpg,7920,-100,15,0,0,0,0
4328,y40_p-30_t7440.jpg,7440,40,-30,0,0,0,0
4329,y-180_p30_t5040.jpg,5040,-180,30,0,0,0,0
4330,y-140_p-60_t15360.jpg,15360,-140,-60,0,0,1196,488
4331,y140_p30_t1680.jpg,1680,140,30,0,0,0,0
4332,y140_p-45_t9120.jpg,9120,140,-45,420,217,0,0
4333,y-100_p15_t2880.jpg,2880,-100,15,0,0,0,0
4334,y-40_p-90_t5280.jpg,5280,-40,-90,705,490,0,0
4335,y-60_p-30_t480.jpg,480,-60,-30,425,527,0,0
4336,y-100_p-45_t19680.jpg,19680,-100,-45,0,0,0,0
4337,y-160_p-30_t23040.jpg,23040,-160,-30,0,0,0,0
4338,y140_p-30_t22320.jpg,22320,140,-30,0,0,61,543
4339,y-180_p-75_t18000.jpg,18000,-180,-75,0,0,763,268
4340,y120_p15_t2640.jpg,2640,120,15,0,0,0,0
4341,y160_p-15_t960.jpg,960,160,-15,0,0,0,0
4342,y-20_p-45_t5520.jpg,5520,-20,-45,0,0,0,0
4343,y140_p0_t6000.jpg,6000,140,0,0,0,0,0
4344,y40_p-30_t9120.jpg,9120,40,-30,1157,38,0,0
4345,y80_p-45_t13680.jpg,13680,80,-45,0,0,0,0
4346,y-180_p-90_t19920.jpg,19920,-180,-90,0,0,326,437
4347,y0_p30_t12000.jpg,12000,0,30,0,0,0,0
4348,y160_p-15_t18960.jpg,18960,160,-15,0,0,0,0
4349,y60_p30_t15840.jpg,15840,60,30,0,0,0,0
4350,y-180_p-30_t15120.jpg,15120,-180,-30,0,0,0,0
4351,y140_p15_t7440.jpg,7440,140,15,0,0,0,0
4352,y120_p-75_t13200.jpg,13200,120,-75,0,0,0,0
4353,y-80_p15_t16800.jpg,16800,-80,15,0,0,0,0
4354,y-40_p-90_t20640.jpg,20640,-40,-90,0,0,1287,23
4355,y0_p-60_t7920.jpg,7920,0,-60,1058,71,0,0
4356,y40_p30_t8160.jpg,8160,40,30,0,0,0,0
4357,y140_p-60_t12960.jpg,12960,140,-60,0,0,0,0
4358,y20_p-45_t9840.jpg,9840,20,-45,1423,141,0,0
4359,y0_p-30_t23280.jpg,23280,0,-30,0,0,0,0
4360,y-40_p-15_t8880.jpg,8880,-40,-15,0,0,0,0
4361,y0_p-60_t16560.jpg,16560,0,-60,0,0,417,74
4362,y-60_p-60_t21360.jpg,21360,-60,-60,0,0,0,0
4363,y-60_p-15_t3360.jpg,3360,-60,-15,0,0,0,0
4364,y-160_p0_t4320.jpg,4320,-160,0,0,0,0,0
4365,y120_p30_t1440.jpg,1440,120,30,0,0,0,0
4366,y-180_p15_t23280.jpg,23280,-180,15,0,0,0,0
4367,y-120_p-30_t18720.jpg,18720,-120,-30,0,0,0,0
4368,y-40_p-30_t720.jpg,720,-40,-30,133,401,0,0
4369,y60_p15_t6240.jpg,6240,60,15,0,0,0,0
4370,y140_p-60_t19920.jpg,19920,140,-60,0,0,485,347
4371,y0_p-45_t23280.jpg,23280,0,-45,0,0,0,0
4372,y120_p-45_t6720.jpg,6720,120,-45,0,0,0,0
4373,y-120_p-75_t4800.jpg,4800,-120,-75,838,394,0,0
4374,y-40_p15_t5280.jpg,5280,-40,15,0,0,0,0
4375,y-160_p-30_t4560.jpg,4560,-160,-30,0,0,0,0
4376,y80_p-45_t9600.jpg,9600,80,-45,844,415,0,0
4377,y100_p-30_t8880.jpg,8880,100,-30,699,121,0,0
4378,y0_p-15_t7920.jpg,7920,0,-15,0,0,0,0
4379,y-20_p15_t0.jpg,0,-20,15,0,0,0,0
4380,y-60_p-15_t5520.jpg,5520,-60,-15,0,0,0,0
4381,y-20_p-30_t23760.jpg,23760,-20,-30,0,0,0,0
4382,y-180_p-15_t14640.jpg,14640,-180,-15,0,0,0,0
4383,y-100_p0_t17280.jpg,17280,-100,0,0,0,0,0
4384,y120_p-60_t10800.jpg,10800,120,-60,424,759,0,0
4385,y-120_p0_t22080.jpg,22080,-120,0,0,0,0,0
4386,y-60_p-30_t14880.jpg,14880,-60,-30,0,0,481,344
4387,y100_p-15_t1920.jpg,1920,100,-15,0,0,0,0
4388,y0_p-30_t960.jpg,960,0,-30,0,0,0,0
4389,y60_p15_t2640.jpg,2640,60,15,0,0,0,0
4390,y-140_p-15_t1200.jpg,1200,-140,-15,1401,113,0,0
4391,y-120_p-45_t9600.jpg,9600,-120,-45,0,0,0,0
4392,y-80_p-45_t8640.jpg,8640,-80,-45,0,0,0,0
4393,y-20_p-90_t21120.jpg,21120,-20,-90,0,0,0,0
4394,y-20_p-60_t15600.jpg,15600,-20,-60,0,0,232,299
4395,y120_p-75_t7200.jpg,7200,120,-75,695,398,0,0
4396,y140_p-45_t13920.jpg,13920,140,-45,0,0,0,0
4397,y100_p-45_t4080.jpg,4080,100,-45,0,0,0,0
4398,y-120_p-45_t12000.jpg,12000,-120,-45,0,0,0,0
4399,y-20_p0_t23040.jpg,23040,-20,0,0,0,0,0
4400,y120_p-60_t14880.jpg,14880,120,-60,0,0,0,0
4401,y60_p0_t1200.jpg,1200,60,0,0,0,0,0
4402,y-60_p30_t8400.jpg,8400,-60,30,0,0,0,0
4403,y20_p-30_t23280.jpg,23280,20,-30,0,0,0,0
4404,y80_p-45_t14160.jpg,14160,80,-45,0,0,0,0
4405,y-140_p-60_t1920.jpg,1920,-140,-60,1226,516,0,0
4406,y120_p-30_t8640.jpg,8640,120,-30,572,47,0,0
4407,y-20_p-75_t11040.jpg,11040,-20,-75,0,0,0,0
4408,y-100_p15_t16800.jpg,16800,-100,15,0,0,0,0
4409,y-40_p30_t10560.jpg,10560,-40,30,0,0,0,0
4410,y100_p30_t7920.jpg,7920,100,30,0,0,0,0
4411,y100_p-30_t13920.jpg,13920,100,-30,0,0,0,0
4412,y120_p-15_t5040.jpg,5040,120,-15,0,0,0,0
4413,y-20_p0_t12000.jpg,12000,-20,0,0,0,0,0
4414,y60_p15_t7920.jpg,7920,60,15,0,0,0,0
4415,y-40_p-45_t19680.jpg,19680,-40,-45,0,0,0,0
4416,y-20_p0_t14640.jpg,14640,-20,0,0,0,0,0
4417,y-160_p-45_t4320.jpg,4320,-160,-45,0,0,0,0
4418,y100_p-90_t13680.jpg,13680,100,-90,0,0,0,0
4419,y-140_p-45_t12480.jpg,12480,-140,-45,0,0,0,0
4420,y-40_p-45_t14880.jpg,14880,-40,-45,0,0,256,417
4421,y-40_p30_t11280.jpg,11280,-40,30,0,0,0,0
4422,y-40_p-45_t4800.jpg,4800,-40,-45,638,22,0,0
4423,y40_p-75_t21600.jpg,21600,40,-75,0,0,0,0
4424,y-60_p0_t20640.jpg,20640,-60,0,0,0,0,0
4425,y160_p-30_t17520.jpg,17520,160,-30,0,0,0,0
4426,y-160_p-90_t12960.jpg,12960,-160,-90,0,0,0,0
4427,y-80_p-45_t3840.jpg,3840,-80,-45,719,192,0,0
4428,y-40_p30_t240.jpg,240,-40,30,0,0,0,0
4429,y0_p-60_t1920.jpg,1920,0,-60,26,108,0,0
4430,y-40_p-15_t16320.jpg,16320,-40,-15,0,0,0,0
4431,y-80_p-45_t13200.jpg,13200,-80,-45,0,0,0,0
4432,y100_p0_t960.jpg,960,100,0,0,0,0,0
4433,y140_p15_t17520.jpg,17520,140,15,0,0,0,0
4434,y-100_p-90_t16080.jpg,16080,-100,-90,0,0,841,845
4435,y60_p-30_t9360.jpg,9360,60,-30,1003,158,0,0
4436,y-40_p-15_t15360.jpg,15360,-40,-15,0,0,0,0
4437,y40_p-75_t2640.jpg,2640,40,-75,0,0,0,0
4438,y-40_p-30_t15840.jpg,15840,-40,-30,0,0,364,39
4439,y40_p30_t15840.jpg,15840,40,30,0,0,0,0
4440,y-180_p-75_t15600.jpg,15600,-180,-75,0,0,1372,268
4441,y-120_p15_t14400.jpg,14400,-120,15,0,0,0,0
4442,y-140_p0_t1440.jpg,1440,-140,0,0,0,0,0
4443,y60_p30_t15600.jpg,15600,60,30,0,0,0,0
4444,y160_p-60_t960.jpg,960,160,-60,0,0,0,0
4445,y40_p-15_t12240.jpg,12240,40,-15,1469,476,0,0
4446,y140_p-75_t5280.jpg,5280,140,-75,834,211,0,0
4447,y-180_p-30_t13200.jpg,13200,-180,-30,0,0,0,0
4448,y60_p-60_t5280.jpg,5280,60,-60,721,23,0,0
4449,y-160_p0_t13200.jpg,13200,-160,0,0,0,0,0
4450,y-80_p-45_t480.jpg,480,-80,-45,651,739,0,0
4451,y-20_p15_t2400.jpg,2400,-20,15,0,0,0,0
4452,y0_p0_t18720.jpg,18720,0,0,0,0,0,0
4453,y160_p-45_t21360.jpg,21360,160,-45,0,0,0,0
4454,y-140_p-75_t9120.jpg,9120,-140,-75,0,0,0,0
4455,y60_p-60_t17520.jpg,17520,60,-60,0,0,0,0
4456,y-60_p-45_t2640.jpg,2640,-60,-45,552,334,0,0
4457,y20_p-90_t16560.jpg,16560,20,-90,0,0,483,335
4458,y140_p-15_t18480.jpg,18480,140,-15,0,0,0,0
4459,y-180_p-45_t19440.jpg,19440,-180,-45,0,0,0,0
4460,y100_p-90_t480.jpg,480,100,-90,0,0,0,0
4461,y0_p15_t20160.jpg,20160,0,15,0,0,0,0
4462,y-40_p-30_t21360.jpg,21360,-40,-30,0,0,0,0
4463,y-60_p-15_t4080.jpg,4080,-60,-15,0,0,0,0
4464,y100_p0_t5760.jpg,5760,100,0,0,0,0,0
4465,y40_p-60_t11760.jpg,11760,40,-60,1503,855,0,0
4466,y120_p-30_t9360.jpg,9360,120,-30,532,158,0,0
4467,y0_p-90_t6720.jpg,6720,0,-90,854,437,0,0
4468,y160_p-90_t10320.jpg,10320,160,-90,43,710,0,0
4469,y-20_p-45_t7680.jpg,7680,-20,-45,0,0,0,0
4470,y0_p-15_t6480.jpg,6480,0,-15,0,0,0,0
4471,y140_p0_t20880.jpg,20880,140,0,0,0,0,0
4472,y-100_p0_t12960.jpg,12960,-100,0,0,0,879,413
4473,y160_p-60_t13920.jpg,13920,160,-60,0,0,0,0
4474,y-40_p-15_t20880.jpg,20880,-40,-15,0,0,0,0
4475,y-180_p15_t13920.jpg,13920,-180,15,0,0,0,0
4476,y120_p-75_t14400.jpg,14400,120,-75,0,0,0,0
4477,y160_p-75_t16800.jpg,16800,160,-75,0,0,1016,175
4478,y80_p-45_t19920.jpg,19920,80,-45,0,0,830,322
4479,y0_p30_t480.jpg,480,0,30,0,0,0,0
4480,y40_p-45_t2640.jpg,2640,40,-45,0,0,0,0
4481,y-140_p-15_t2640.jpg,2640,-140,-15,0,0,0,0
4482,y160_p0_t11280.jpg,11280,160,0,0,0,0,0
4483,y-100_p-75_t9840.jpg,9840,-100,-75,0,0,0,0
4484,y-160_p30_t5520.jpg,5520,-160,30,0,0,0,0
4485,y-120_p0_t23040.jpg,23040,-120,0,1133,437,0,0
4486,y40_p0_t6240.jpg,6240,40,0,0,0,0,0
4487,y120_p-75_t5760.jpg,5760,120,-75,780,245,0,0
4488,y160_p-90_t1680.jpg,1680,160,-90,1486,168,0,0
4489,y60_p-60_t23280.jpg,23280,60,-60,0,0,0,0
4490,y-60_p0_t22320.jpg,22320,-60,0,0,0,0,0
4491,y0_p-45_t5280.jpg,5280,0,-45,0,0,0,0
4492,y80_p-60_t18720.jpg,18720,80,-60,0,0,793,248
4493,y20_p-60_t14400.jpg,14400,20,-60,0,0,0,0
4494,y120_p-15_t13440.jpg,13440,120,-15,0,0,0,0
4495,y-40_p30_t11040.jpg,11040,-40,30,0,0,0,0
4496,y60_p-60_t13200.jpg,13200,60,-60,0,0,0,0
4497,y140_p0_t4320.jpg,4320,140,0,0,0,0,0
4498,y-100_p-60_t22800.jpg,22800,-100,-60,0,0,0,0
4499,y100_p30_t9840.jpg,9840,100,30,0,0,0,0
4500,y60_p-45_t16560.jpg,16560,60,-45,0,0,0,0
4501,y-100_p30_t18720.jpg,18720,-100,30,0,0,0,0
4502,y160_p-45_t3840.jpg,3840,160,-45,0,0,0,0
4503,y120_p-15_t5280.jpg,5280,120,-15,0,0,0,0
4504,y-180_p-60_t20640.jpg,20640,-180,-60,0,0,25,89
4505,y80_p-60_t22080.jpg,22080,80,-60,0,0,0,0
4506,y-80_p15_t15120.jpg,15120,-80,15,0,0,0,0
4507,y-20_p-90_t2160.jpg,2160,-20,-90,96,685,0,0
4508,y-100_p-60_t15840.jpg,15840,-100,-60,0,0,837,527
4509,y-20_p15_t9840.jpg,9840,-20,15,0,0,0,0
4510,y20_p-75_t9840.jpg,9840,20,-75,1367,493,0,0
4511,y100_p-60_t14400.jpg,14400,100,-60,0,0,0,0
4512,y-120_p-60_t22800.jpg,22800,-120,-60,0,0,0,0
4513,y-140_p-90_t14400.jpg,14400,-140,-90,0,0,0,0
4514,y-100_p-90_t22320.jpg,22320,-100,-90,0,0,0,0
4515,y100_p30_t16080.jpg,16080,100,30,0,0,0,0
4516,y-140_p-30_t22320.jpg,22320,-140,-30,0,0,0,0
4517,y-120_p-60_t5760.jpg,5760,-120,-60,782,100,0,0
4518,y100_p-60_t6960.jpg,6960,100,-60,746,211,0,0
4519,y-40_p-60_t3120.jpg,3120,-40,-60,472,358,0,0
4520,y-60_p-30_t2400.jpg,2400,-60,-30,522,192,0,0
4521,y80_p-60_t23040.jpg,23040,80,-60,0,0,0,0
4522,y-100_p-30_t5520.jpg,5520,-100,-30,0,0,0,0
4523,y-40_p-15_t12720.jpg,12720,-40,-15,0,0,0,0
4524,y140_p-60_t2640.jpg,2640,140,-60,0,0,0,0
4525,y100_p0_t5040.jpg,5040,100,0,0,0,0,0
4526,y-120_p-30_t16320.jpg,16320,-120,-30,0,0,962,32
4527,y-40_p0_t7680.jpg,7680,-40,0,0,0,0,0
4528,y-120_p-75_t18240.jpg,18240,-120,-75,0,0,741,219
4529,y-120_p-15_t1440.jpg,1440,-120,-15,1082,176,0,0
4530,y0_p-60_t5520.jpg,5520,0,-60,706,72,0,0
4531,y100_p-90_t2160.jpg,2160,100,-90,0,0,0,0
4532,y-140_p15_t14640.jpg,14640,-140,15,0,0,0,0
4533,y140_p-30_t15840.jpg,15840,140,-30,0,0,0,0
4534,y0_p30_t10560.jpg,10560,0,30,0,0,0,0
4535,y100_p-30_t16560.jpg,16560,100,-30,0,0,0,0
4536,y80_p0_t14400.jpg,14400,80,0,0,0,0,0
4537,y-120_p-90_t1920.jpg,1920,-120,-90,0,0,0,0
4538,y-160_p-30_t9600.jpg,9600,-160,-30,0,0,0,0
4539,y-60_p30_t4560.jpg,4560,-60,30,0,0,0,0
4540,y0_p-60_t11520.jpg,11520,0,-60,0,0,0,0
4541,y-180_p0_t23760.jpg,23760,-180,0,0,0,0,0
4542,y-140_p0_t3120.jpg,3120,-140,0,0,0,0,0
4543,y140_p0_t17520.jpg,17520,140,0,0,0,0,0
4544,y-180_p30_t1440.jpg,1440,-180,30,0,0,0,0
4545,y140_p30_t10320.jpg,10320,140,30,0,0,0,0
4546,y-60_p-90_t9360.jpg,9360,-60,-90,1021,26,0,0
4547,y100_p-45_t14880.jpg,14880,100,-45,0,0,0,0
4548,y20_p-60_t12000.jpg,12000,20,-60,0,0,0,0
4549,y-20_p-45_t5760.jpg,5760,-20,-45,0,0,0,0
4550,y100_p-75_t7440.jpg,7440,100,-75,737,446,0,0
4551,y-100_p-45_t2160.jpg,2160,-100,-45,847,446,0,0
4552,y160_p-90_t4080.jpg,4080,160,-90,998,354,0,0
4553,y-100_p-75_t8400.jpg,8400,-100,-75,0,0,0,0
4554,y-120_p-45_t16080.jpg,16080,-120,-45,0,0,959,275
4555,y140_p-75_t480.jpg,480,140,-75,0,0,0,0
4556,y60_p-30_t6960.jpg,6960,60,-30,0,0,0,0
4557,y140_p0_t13440.jpg,13440,140,0,0,0,0,0
4558,y-100_p15_t5520.jpg,5520,-100,15,0,0,0,0
4559,y140_p30_t3840.jpg,3840,140,30,0,0,0,0
4560,y80_p-90_t12720.jpg,12720,80,-90,0,0,0,0
4561,y40_p-30_t21600.jpg,21600,40,-30,0,0,1373,365
4562,y20_p15_t21840.jpg,21840,20,15,0,0,0,0
4563,y20_p15_t14880.jpg,14880,20,15,0,0,0,0
4564,y-140_p-45_t5280.jpg,5280,-140,-45,0,0,0,0
4565,y20_p-15_t15360.jpg,15360,20,-15,0,0,0,0
4566,y100_p-75_t18480.jpg,18480,100,-75,0,0,749,371
4567,y0_p-45_t11520.jpg,11520,0,-45,0,0,0,0
4568,y-160_p15_t19920.jpg,19920,-160,15,0,0,0,0
4569,y0_p-45_t8880.jpg,8880,0,-45,0,0,0,0
4570,y160_p-60_t2640.jpg,2640,160,-60,0,0,0,0
4571,y160_p-30_t22560.jpg,22560,160,-30,0,0,0,0
4572,y40_p-90_t3600.jpg,3600,40,-90,520,229,0,0
4573,y120_p-60_t23040.jpg,23040,120,-60,0,0,0,0
4574,y100_p15_t240.jpg,240,100,15,0,0,0,0
4575,y-180_p15_t9120.jpg,9120,-180,15,0,0,0,0
4576,y160_p-45_t20400.jpg,20400,160,-45,0,0,164,114
4577,y160_p-30_t13680.jpg,13680,160,-30,0,0,0,0
4578,y-140_p0_t19680.jpg,19680,-140,0,0,0,0,0
4579,y-100_p0_t2640.jpg,2640,-100,0,0,0,0,0
4580,y-20_p15_t11520.jpg,11520,-20,15,0,0,0,0
4581,y-180_p15_t11520.jpg,11520,-180,15,0,0,0,0
4582,y0_p-30_t17040.jpg,17040,0,-30,0,0,0,0
4583,y0_p-15_t9840.jpg,9840,0,-15,0,0,0,0
4584,y-100_p-90_t1200.jpg,1200,-100,-90,0,0,0,0
4585,y0_p15_t16080.jpg,16080,0,15,0,0,0,0
4586,y100_p-75_t15360.jpg,15360,100,-75,0,0,0,0
4587,y-40_p0_t19440.jpg,19440,-40,0,0,0,0,0
4588,y-140_p-15_t19200.jpg,19200,-140,-15,0,0,0,0
4589,y-20_p-30_t20640.jpg,20640,-20,-30,0,0,0,0
4590,y-20_p-45_t13200.jpg,13200,-20,-45,0,0,0,0
4591,y-140_p-45_t17280.jpg,17280,-140,-45,0,0,0,0
4592,y-20_p-30_t18720.jpg,18720,-20,-30,0,0,0,0
4593,y40_p30_t9840.jpg,9840,40,30,0,0,0,0
4594,y120_p-15_t14640.jpg,14640,120,-15,0,0,0,0
4595,y-160_p30_t5280.jpg,5280,-160,30,0,0,0,0
